Plasmid;replicon;mobility;mge_cluster;tnse1D;tnse2D;amr;virulence;metal;biocide;heat;acid;carba_alleles;length
S00952-2020-12-A03_bin_0;No hit found;conjugative;9.0;2.822640610254396;62.42709812736828;dfrA14,tet(A);ybtP;;;;;;279049
S4183-2023-16-C08_bin_0;IncA/C2;conjugative;37.0;8.206824505712902;40.62637032234573;blaCMY-2,sul2;ybtP;;;;;;196920
S4183-2023-16-C08_bin_1;No hit found;mobilizable;-1.0;-4.000748899009827;29.683858856413774;;;;;;;;3372
S4183-2023-16-C08_bin_2;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2989
S4258-2024-02-D5_bin_0;IncFIB(AP001918),IncFIC(FII);conjugative;10.0;11.86414618763457;57.489906473694354;;;;;;;;96667
S4258-2024-02-D5_bin_1;No hit found;mobilizable;0.0;-35.250090337535;34.735166784736975;;;;;;;;4074
S3640-2022-12-A09_bin_0;IncA/C2;conjugative;37.0;8.155216629747743;40.52813599920436;blaCMY-2,sul2;ybtP;;;;;;190765
S3640-2022-12-A09_bin_1;No hit found;mobilizable;24.0;-7.839268150249657;20.37055548396378;;;;;;;;3597
S3732-2022-14-C12_bin_0;IncA/C2;conjugative;37.0;8.180879856209378;40.63627354785256;blaCMY-2,sul2;ybtP;;;;;;210826
S3732-2022-14-C12_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3732-2022-14-C12_bin_2;No hit found;mobilizable;24.0;-11.476089652625548;18.4569384058314;;;;;;;;6052
S3732-2022-14-C12_bin_3;Col(BS512);non-mobilizable;2.0;-22.074710689359677;34.51032062272027;;;;;;;;2089
S03395-2022-03-D03_bin_0;No hit found;conjugative;9.0;3.0404661662972945;62.7143966150546;aadA1;ybtP;;;;;;273983
S03395-2022-03-D03_bin_1;No hit found;mobilizable;0.0;-33.13782119875751;34.985246576304526;;;;;;;;4074
S4058-2023-10-B10_bin_0;IncA/C2,IncI1;conjugative;-1.0;7.619537154773163;44.72018111099595;sul2;ybtP;;;;;;258793
S4058-2023-10-B10_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S4058-2023-10-B10_bin_2;No hit found;mobilizable;-1.0;-13.970673449853354;17.031199506779263;;;;;;;;3100
S3984-2023-05-A09_bin_0;ColRNAI;mobilizable;24.0;-7.703732668601452;20.70069018507984;;;;;;;;4659
S3984-2023-05-A09_bin_1;Col156;mobilizable;11.0;-11.12082631835681;37.87895040890172;;;;;;;;4301
S3984-2023-05-A09_bin_2;No hit found;non-mobilizable;-1.0;10.61706247637921;36.226749340982565;aph(3')-Ia,sul1;;;;;;;3866
S3984-2023-05-A09_bin_3;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S3984-2023-05-A09_bin_Unbinned;No hit found;non-mobilizable;-;-;-;;;;;;;;398371
69403069-salm-2020-10-G07_bin_0;No hit found;mobilizable;-1.0;-24.13134097881869;20.196995932765116;;;;;;;;3223
69403069-salm-2020-10-G07_bin_1;No hit found;non-mobilizable;-1.0;-26.193432668035296;21.855637838022037;;;;;;;;1307
69403069-salm-2020-10-G07_bin_Unbinned;No hit found;non-mobilizable;-;-;-;;;;;;;;77175
S3635-2022-12-A02_bin_0;IncA/C2;conjugative;37.0;7.8901177142732575;40.49256569979124;tet(A);ybtP;;;;;;172921
S3635-2022-12-A02_bin_1;IncI1;conjugative;9.0;2.576898281782044;63.46162399011014;aadA12;;;;;;;90865
S3635-2022-12-A02_bin_2;IncX1;conjugative;-1.0;3.0976481262006765;5.447866746586754;;;;;;;;37697
S3635-2022-12-A02_bin_3;No hit found;mobilizable;24.0;-11.51614146252804;18.413750720618403;;;;;;;;4677
6502100578_bin_0;Col440I;mobilizable;-1.0;-19.713262097947748;15.873399978213582;;;;;;;;3830
S03583-2022-10-D07_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74571
S03447-2022-06-G07_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.099370158624571;5.499381898754632;;spvD;;;;;;74417
S4016-2023-07-C05_bin_0;IncX1;conjugative;-1.0;3.097976878218657;5.512721916163208;;;;;;;;42612
S3703-2022-13-D07_bin_0;IncX4;conjugative;55.0;9.967303103223951;30.97468203608;mcr-1.1;;;;;;;33310
S3703-2022-13-D07_bin_1;IncI1;conjugative;9.0;2.141298078482334;63.74382382070566;blaTEM-135;;;;;;;90885
S03490-2022-08-D02_bin_0;IncA/C2;conjugative;9.0;-0.8559092302384074;64.07814104129987;blaCMY-2,tet(A);ybtP;;;;;;201579
S03490-2022-08-D02_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S4189-2023-17-A07_bin_0;IncA/C2;conjugative;9.0;2.709661907176512;64.07131160129082;aadA1,blaCMY-2,sul2,tet(A);ybtP;;;;;;202028
S4189-2023-17-A07_bin_1;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2989
S03429-2022-05-D01_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74589
S03429-2022-05-D01_bin_1;IncN;conjugative;-1.0;6.192550893485447;33.978564942170685;aph(6)-Id;;;;;;;46978
S03429-2022-05-D01_bin_2;ColRNAI;mobilizable;24.0;-7.805585435955535;20.799321754305502;;;;;;;;3646
S4012-2023-07-E11_bin_0;ColpVC;mobilizable;1.0;-20.51940562691027;38.1697160231234;;;;;;;;1983
S3626-2022-11-D01_bin_0;IncA/C2,IncI1;conjugative;9.0;2.455103848500184;63.58184764880167;tet(A);ybtP;;;;;;194537
S3626-2022-11-D01_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3626-2022-11-D01_bin_2;No hit found;mobilizable;24.0;-7.141182017690583;24.315968692056757;;;;;;;;5874
S3626-2022-11-D01_bin_3;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3373
S3626-2022-11-D01_bin_4;No hit found;mobilizable;24.0;-8.152213182846104;20.866133793665867;;;;;;;;3282
S3626-2022-11-D01_bin_5;No hit found;mobilizable;24.0;-11.436094683368024;18.4360004696288;;;;;;;;2678
S3761-2022-15-C12_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.099370158624571;5.499381898754632;;spvD;;;;;;74541
S03487-2022-08-B09_bin_0;IncA/C2;conjugative;37.0;8.155216629747743;40.52813599920436;blaCMY-2,tet(A);ybtP;;;;;;190770
S4031-2023-09-A02_bin_0;IncA/C2;conjugative;9.0;2.411920543306956;63.480131876081686;aph(3')-Ia,blaCMY-2,sul2;ybtP;;;;;;197480
S4031-2023-09-A02_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S4031-2023-09-A02_bin_2;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2989
S4031-2023-09-A02_bin_3;No hit found;mobilizable;7.0;-31.53847305784771;14.912026854177574;;;;;;;;2495
S4093-2023-11-E01_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S3849-2023-01-B03_bin_0;IncA/C2;conjugative;9.0;2.703869439451545;64.06964054597081;blaCMY-2,sul2;ybtP;;;;;;203374
S3849-2023-01-B03_bin_1;No hit found;mobilizable;34.0;-22.358835761551397;24.0002067761567;;;;;;;;5410
S3849-2023-01-B03_bin_2;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3849-2023-01-B03_bin_3;Col440I;mobilizable;30.0;-19.89703760143443;7.426249812165502;qnrB19;;;;;;;2989
S4220-2023-19-D08_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S3932-2023-04-A07_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
6502100334_bin_Unbinned;IncFIB(S),IncFII(S);conjugative;-1.0;10.553665023862475;27.986763517164917;;spvD;;;;;;93783
S03455-2022-07-B10_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74571
1092000057_bin_0;IncY;non-mobilizable;16.0;1.2366405063945574;44.10350101483101;;;;;;;;91611
1092000057_bin_1;IncX1;conjugative;-1.0;3.104100230843749;5.496947950340631;;;;;;;;32973
1092000057_bin_2;Col156;mobilizable;11.0;-9.208496608072648;38.12814281418637;;;;;;;;3750
S3611-2022-11-B08_bin_0;IncA/C2;conjugative;9.0;2.437174826101566;63.51763643840233;blaCMY-2,tet(A);;;;;;;119372
S3611-2022-11-B08_bin_1;No hit found;mobilizable;24.0;-7.839506339061876;20.37085677894831;;;;;;;;3597
S3611-2022-11-B08_bin_2;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;;;;;;;;2978
S4070-2023-14-E04_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40535
S3692-2022-13-B10_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74572
S03560-2022-10-A02_bin_0;No hit found;conjugative;9.0;3.301333793378304;63.15793491481833;tet(A);ybtP;;;;;;274061
S03445-2022-06-G05_bin_0;No hit found;conjugative;9.0;3.046366120562781;62.72454221792169;tet(A);ybtP;;;;;;274967
S3543-2022-09-C04_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S3729-2022-14-B04_bin_0;IncA/C2;conjugative;9.0;2.45617247529136;63.58222403004719;aph(3')-Ia,blaCMY-2,sul2;ybtP;;;;;;203529
S3729-2022-14-B04_bin_1;No hit found;mobilizable;24.0;-7.228572861337855;21.954336313415563;;;;;;;;6537
S3729-2022-14-B04_bin_2;No hit found;mobilizable;-1.0;-22.067122169706995;18.13442777230612;;;;;;;;4657
S3729-2022-14-B04_bin_3;No hit found;mobilizable;24.0;-7.661592439501899;20.73938040930381;;;;;;;;4462
S3729-2022-14-B04_bin_4;ColpVC;mobilizable;1.0;-20.72545603545952;38.90714056356387;;;;;;;;2257
S4270-2024-03-D05_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74563
S03528-2022-08-G06_bin_0;IncFIB(S),IncFII(S);conjugative;-1.0;10.555893049212498;27.98372530769713;;spvD;;;;;;93977
S3916-2023-03-F02_bin_0;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40535
S3883-2023-02-E01_bin_0;IncHI2,IncHI2A;conjugative;35.0;20.02874266300868;42.67630672145034;aph(3')-Ia,dfrA1,mcr-9.1,sul1;;terD,terW,terZ;;;;;321248
S3883-2023-02-E01_bin_1;ColRNAI;mobilizable;24.0;-7.703732668601452;20.70069018507984;;;;;;;;4660
S3883-2023-02-E01_bin_2;Col156;mobilizable;11.0;-11.125159094211885;37.87585903208362;;;;;;;;4301
S3883-2023-02-E01_bin_3;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S3906-2023-03-E04_bin_0;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40536
S03566-2022-10-A08_bin_0;IncA/C2,pEC4115;conjugative;37.0;8.42349149270023;41.02960196363734;blaCMY-2,sul2;ybtP;;;;;;244064
S03566-2022-10-A08_bin_1;No hit found;non-mobilizable;-;-;-;;;;;;;;44336
S03566-2022-10-A08_bin_2;No hit found;mobilizable;24.0;-7.839506339061876;20.37085677894831;;;;;;;;3597
S03566-2022-10-A08_bin_3;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S03397-2022-03-D05_bin_0;IncI1;conjugative;9.0;2.496736474967556;63.5606580594427;;;;;;;;91072
S03397-2022-03-D05_bin_1;No hit found;mobilizable;-1.0;-22.0488982312572;18.10893901076329;;;;;;;;5116
S03397-2022-03-D05_bin_2;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3374
S03397-2022-03-D05_bin_3;Col440I;mobilizable;-1.0;-19.72292510183073;15.850904862291564;;;;;;;;1976
S4311-2024-05-C03_bin_0;IncX1;conjugative;-1.0;6.072204186842342;33.911275387725425;blaTEM-1B;;;;;;;45040
S4311-2024-05-C03_bin_1;No hit found;mobilizable;-1.0;-15.790047838827418;18.491663661061448;;;;;;;;3428
S4311-2024-05-C03_bin_2;No hit found;mobilizable;-;-;-;;;;;;;;3351
S3671-2022-12-E11_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74577
6502100208_bin_0;Col440I;mobilizable;-1.0;-19.713262097947748;15.873399978213582;;;;;;;;3830
6502100208_bin_1;No hit found;mobilizable;24.0;-8.022373648613765;20.37649066287178;;;;;;;;3554
S03405-2022-03-F01_bin_0;IncA/C2,IncI1;conjugative;9.0;2.41393867256011;63.52880818521292;blaCMY-2,sul2;ybtP;;;;;;262509
S03405-2022-03-F01_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S03405-2022-03-F01_bin_2;No hit found;mobilizable;24.0;-7.098312696298615;23.04303605801076;;;;;;;;5165
S03405-2022-03-F01_bin_3;No hit found;mobilizable;24.0;-7.839506339061876;20.37085677894831;;;;;;;;3595
S03405-2022-03-F01_bin_4;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3371
S03405-2022-03-F01_bin_5;No hit found;mobilizable;24.0;-8.952881617869258;21.236862745155072;;;;;;;;3022
S03405-2022-03-F01_bin_6;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S3926-2023-06-A05_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S4034-2023-09-A11_bin_0;IncHI2,IncHI2A;conjugative;35.0;19.728483137249835;42.89869370176896;aph(3')-Ia,mcr-9.1,sul1;;terD,terW,terZ;;;;;213498
S3675-2022-12-F05_bin_0;IncA/C2;conjugative;9.0;2.454438819833082;63.595514937876445;aph(3')-Ia,blaCMY-2,tet(A);ybtP;;;;;;203650
S3675-2022-12-F05_bin_1;No hit found;mobilizable;24.0;-7.483096030767522;22.120392112698507;;;;;;;;5570
S3675-2022-12-F05_bin_2;No hit found;mobilizable;0.0;-33.62156862044001;34.882588490794376;;;;;;;;4074
S3675-2022-12-F05_bin_3;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3675-2022-12-F05_bin_4;Col440I;mobilizable;30.0;-19.897037601332297;7.426249812435159;qnrB19;;;;;;;2989
S3803-2022-16-E02_bin_0;IncA/C2;conjugative;9.0;2.7521585901396106;64.05044748970933;blaCMY-2,sul2;ybtP;;;;;;183767
S3803-2022-16-E02_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3803-2022-16-E02_bin_2;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2989
S00526-2020-11-C07_bin_0;No hit found;conjugative;9.0;3.042194633020427;62.71687404438539;aadA1;ybtP;;;;;;274965
S4040-2023-09-C09_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S4042-2023-09-C11_bin_0;IncX1;conjugative;-1.0;3.097976878218657;5.512721916163208;;;;;;;;42612
S03393-2022-03-D02_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74563
S4147-2023-14-D03_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40290
S03401-2022-03-E09_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74571
S4134-2023-14-D08_bin_0;No hit found;conjugative;9.0;3.299654184960888;63.14575835967483;tet(A);ybtP;;;;;;274546
S4242-2024-01-D01_bin_0;Col440I;mobilizable;24.0;-9.703949232048547;22.406440442484776;;;;;;;;3187
S03361-2022-01-B09_bin_0;IncX4;conjugative;9.0;3.1220055490319827;62.71826804361324;blaTEM-1B,dfrA14,tet(A);ybtP;;;;;;318364
S3712-2022-13-E05_bin_0;IncFIC(FII);conjugative;10.0;11.839239750990195;57.5258635463655;sul2,tet(A),tet(M);;;;;;;86276
S3712-2022-13-E05_bin_1;IncFIB(AP001918);non-mobilizable;-1.0;2.72017702740816;34.81541883942517;;;;;;;;19419
S3813-2022-17-A11_bin_0;IncA/C2;conjugative;37.0;8.092005445215259;40.51266000084426;blaCMY-2,tet(A);ybtP;;;;;;191338
S3813-2022-17-A11_bin_1;No hit found;mobilizable;-1.0;-4.000748899009827;29.683858856413774;;;;;;;;3374
S3854-2023-01-C04_bin_0;IncX4;conjugative;9.0;2.849028489331;62.40239343722167;blaTEM-1B,dfrA14,lnu(G),tet(A);ybtP;;;;;;318164
S4011-2023-07-E10_bin_0;IncFIB(S),IncFII(S);conjugative;-1.0;10.553665023862475;27.986763517164917;;spvD;;;;;;93492
S4011-2023-07-E10_bin_1;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2097
S4011-2023-07-E10_bin_Unbinned;No hit found;non-mobilizable;-;-;-;cpxA;;;;;;;23573
S03521-2022-08-D07_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40535
S3832-2022-20-G02_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S4156-2023-13-B12_bin_0;IncX1;conjugative;-1.0;3.097976878218657;5.512721916163208;;;;;;;;42612
S3959-2023-16-B09_bin_0;IncA/C2;conjugative;37.0;8.204123166335389;40.625762670717855;blaCMY-2,sul2;ybtP;;;;;;197168
S3959-2023-16-B09_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3959-2023-16-B09_bin_2;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;2989
S4080-2023-11-A09_bin_0;IncA/C2;conjugative;9.0;2.7206021216177003;64.06116191145713;blaCMY-2,sul2;ybtP;;;;;;197323
S4080-2023-11-A09_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S4080-2023-11-A09_bin_2;No hit found;non-mobilizable;7.0;-31.30460737748475;14.977631190252705;;;;;;;;2495
S4236-2024-01-C05_bin_0;No hit found;conjugative;9.0;3.0282875403731717;62.69304019123411;tet(A);ybtP;;;;;;273696
1092001004_bin_0;No hit found;mobilizable;-1.0;-3.990800132130503;29.68227514243153;;;;;;;;3373
S3921-2023-03-F07_bin_0;IncA/C2;mobilizable;37.0;7.719120252570084;39.52887385411152;;ybtP;;;;;;124914
S3921-2023-03-F07_bin_1;No hit found;conjugative;9.0;2.4690941325330136;63.55840152921959;blaCMY-2,sul2;;;;;;;73373
S3921-2023-03-F07_bin_2;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3373
S3921-2023-03-F07_bin_3;Col440I;mobilizable;30.0;-19.909228614739117;7.346422890739878;qnrB19;;;;;;;2989
S3993-2023-05-H04_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S02365-2020-10-B09_bin_0;No hit found;conjugative;9.0;3.0404661662972945;62.7143966150546;tet(A);ybtP;;;;;;273733
S3990-2023-05-G03_bin_0;IncFIB(S),IncFII(S);non-mobilizable;-1.0;14.47223337102288;39.36144640859536;;spvD;;;;;;58043
S3990-2023-05-G03_bin_1;Col156;mobilizable;11.0;-9.208569301730954;38.12890384566335;;;;;;;;5463
S3990-2023-05-G03_bin_2;Col440I;mobilizable;30.0;-19.897037601434445;7.426249812165464;qnrB19;;;;;;;3191
S3909-2023-03-E07_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40280
S3726-2022-14-B01_bin_0;IncA/C2,IncI1;conjugative;9.0;2.5455639128712493;63.954097418838266;blaCMY-2,tet(A);ybtP;;;;;;251644
S3726-2022-14-B01_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3726-2022-14-B01_bin_2;No hit found;mobilizable;24.0;-11.517300383692762;18.4102941823844;;;;;;;;4677
S3726-2022-14-B01_bin_3;ColRNAI;mobilizable;24.0;-7.839599006195226;20.371020531761424;;;;;;;;3596
S3726-2022-14-B01_bin_4;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S4171-2023-15-D12_bin_0;No hit found;mobilizable;24.0;-7.141182034977042;24.31596862936788;;;;;;;;5631
S4171-2023-15-D12_bin_1;No hit found;mobilizable;-1.0;-22.074764908080063;18.140317814186528;;;;;;;;4657
S4171-2023-15-D12_bin_2;Col156;mobilizable;11.0;-11.071368206211048;37.893134863183526;;;;;;;;4301
S4171-2023-15-D12_bin_Unbinned;No hit found;non-mobilizable;-;-;-;;;;;;;;398371
S3989-2023-05-F09_bin_0;IncX1;conjugative;55.0;9.155972366522862;32.62731629463738;aph(3')-Ia;;;;;;;33499
S3989-2023-05-F09_bin_1;No hit found;mobilizable;-;-;-;;;;;;;;5907
S3989-2023-05-F09_bin_2;Col156;mobilizable;11.0;-11.068203793142702;37.91495115009824;;;;;;;;5090
S3989-2023-05-F09_bin_3;Col440I;mobilizable;-1.0;-19.22087489627586;16.586664510012607;;;;;;;;2264
S3989-2023-05-F09_bin_4;ColpVC;mobilizable;-1.0;-7.042615296539235;33.72666374434299;;;;;;;;2096
S3989-2023-05-F09_bin_5;No hit found;non-mobilizable;-1.0;10.462676420459143;36.32856018921908;dfrA14;;;;;;;1815
S4149-2023-14-D05_bin_0;No hit found;non-mobilizable;9.0;2.9734937864836777;63.73390697935343;;;;;;;;57155
6502100217_bin_0;IncX1;conjugative;-1.0;6.072204186842342;33.911275387725425;blaTEM-1B;;;;;;;45040
6502100217_bin_1;No hit found;mobilizable;-1.0;-15.790047838827418;18.491663661061448;;;;;;;;3428
6502100217_bin_2;No hit found;mobilizable;-;-;-;;;;;;;;3351
S3751-2022-14-H02_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0990559514902785;5.500440372274;;spvD;;;;;;74571
S3604-2022-11-F12_bin_0;IncA/C2;conjugative;9.0;2.535798333274504;63.71490396147821;blaCMY-2,tet(A);ybtP;;;;;;187425
S3604-2022-11-F12_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3604-2022-11-F12_bin_2;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S3806-2022-16-F09_bin_0;IncA/C2;conjugative;9.0;2.7521585901396106;64.05044748970933;blaCMY-2,tet(A);ybtP;;;;;;183740
S3806-2022-16-F09_bin_1;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3806-2022-16-F09_bin_2;Col440I;mobilizable;30.0;-19.90926155022922;7.346564983037414;qnrB19;;;;;;;2989
S4173-2023-15-E02_bin_0;IncHI2,IncHI2A;conjugative;35.0;20.015753472458535;42.71915083632022;aph(3')-Ia,mcr-9.1,sul1;;terD,terW,terZ;;;;;669106
S3908-2023-03-E06_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40287
S4144-2023-14-C12_bin_0;No hit found;mobilizable;24.0;-7.141182034615123;24.31596863078541;;;;;;;;5874
S4144-2023-14-C12_bin_1;No hit found;mobilizable;0.0;-33.1502861235037;34.97731496624448;;;;;;;;4064
S4144-2023-14-C12_bin_2;ColpVC;mobilizable;1.0;-20.51940562691027;38.1697160231234;;;;;;;;1983
69438628-Mlcb-1-2020-10-H05_bin_0;No hit found;conjugative;9.0;3.037637672263414;62.7089618198464;dfrA14,tet(A);ybtP;;;;;;278198
S03580-2022-10-D03_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.099370158624571;5.499381898754632;;spvD;;;;;;74550
S03580-2022-10-D03_bin_1;Col440I;mobilizable;-1.0;-18.12234521921256;12.410504608886402;;;;;;;;3386
S4265-2024-03-B04_bin_0;No hit found;mobilizable;24.0;-7.3710719619824925;21.950333072252665;;;;;;;;4678
S4265-2024-03-B04_bin_1;No hit found;mobilizable;0.0;-33.63237578355748;34.89178630668728;;;;;;;;4074
S4265-2024-03-B04_bin_2;IncI1;conjugative;9.0;2.1047855859119826;63.75138413834563;blaTEM-1A,lnu(F);;;;;;;96728
S4265-2024-03-B04_bin_3;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S3594-2022-11-A01_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42669
S3602-2022-11-F10_bin_0;IncA/C2,IncFII(pHN7A8);conjugative;10.0;6.982582242493658;58.27924674507243;blaCMY-2,blaCTX-M-55,fosA3,tet(A);ybtP;;;;;;295749
S3602-2022-11-F10_bin_1;IncI2;conjugative;10.0;11.365824056468393;64.02563660488931;;;;;;;;55944
S3602-2022-11-F10_bin_2;No hit found;mobilizable;-1.0;-21.83052087318384;18.982224090571435;;;;;;;;4018
S3602-2022-11-F10_bin_3;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3602-2022-11-F10_bin_4;ColpVC;mobilizable;1.0;-20.72545603545952;38.90714056356387;;;;;;;;2257
S3602-2022-11-F10_bin_5;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2097
S3852-2023-01-B12_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74577
S3851-2023-01-B11_bin_0;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S3900-2023-03-B04_bin_0;IncA/C2;conjugative;9.0;2.7196004133937577;64.06193694896217;blaCMY-2,sul2;ybtP;;;;;;198346
S3900-2023-03-B04_bin_1;No hit found;mobilizable;-1.0;-21.83052087318384;18.982224090571435;;;;;;;;4018
S3900-2023-03-B04_bin_2;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S3900-2023-03-B04_bin_3;No hit found;mobilizable;24.0;-8.044694081286995;20.79204665456075;;;;;;;;3272
S3900-2023-03-B04_bin_4;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2097
S4030-2023-09-A01_bin_0;IncA/C2,IncI1;conjugative;9.0;2.5481733142558194;63.949648690124405;blaCMY-2,sul2;ybtP;;;;;;269226
S4030-2023-09-A01_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S4030-2023-09-A01_bin_2;No hit found;mobilizable;24.0;-7.8346218204942435;20.36379202927996;;;;;;;;3598
S4030-2023-09-A01_bin_3;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
6502100272_bin_0;No hit found;non-mobilizable;-;-;-;;;;;;;;2804
S4247-2024-01-D04_bin_0;IncA/C2,IncI1;conjugative;9.0;2.545563516400199;63.954106817231946;blaCMY-2,tet(A);ybtP;;;;;;251649
S4247-2024-01-D04_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S4247-2024-01-D04_bin_2;No hit found;mobilizable;24.0;-11.51614146252804;18.413750720618403;;;;;;;;4677
S4247-2024-01-D04_bin_3;No hit found;mobilizable;24.0;-7.839506339061876;20.37085677894831;;;;;;;;3596
S4247-2024-01-D04_bin_4;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
